250779017	a
32978700	a
920462556	s
267767748	a
137942186	a
131745292	a
268616432	a
223679759	a
270603494	a
56688933	a
251864562	a
349750566	a
31040588	a
544396282	a
218755165	a
265791788	a
41013703	a
204202398	a
355130440	a
906589184	a
889967527	a
500967288	a
504950994	a
219119980	a
380002674	a
40851839	a
254621726	a
625730544	a
128679232	a
599304686	a
260472649	a
19735102	a
425554216	a
263513310	d
577423350	a
883932709	a
1039122324	a
17445555	a
528617243	a
249687466	d
64836175	a
134885733	a
172198536	a
475273496	a
46957327	a
571227564	a
739369801	a
823999050	a
22903265	a
859377234	a
24053369	a
592461857	a
187324370	a
229592356	a
52137348	a
235406916	a
190492446	a
454126948	a
57714100	a
23027134	a
834178400	a
54207999	a
545718449	a
23024441	a
124166708	a
907975813	s
18583216	a
185652387	a
15109568	a
290405691	a
225653131	a
770055283	a
488017602	a
62127738	a
726228433	a
258529407	a
26686921	a
17230082	a
480954051	a
335430013	a
58585996	a
287226935	a
14854193	a
730525242	a
324342934	a
124576397	a
592356757	a
827379704	a
515183660	a
25111711	a
463801494	a
533381999	a
27733550	a
912338545	s
246037820	a
966774918	a
324231716	a
526784125	a
595652046	a
531904885	a
549661458	a
335187761	d
42285576	a
561137522	d
1077719924	a
500860519	d
25982423	a
381393587	a
265932614	a
308958093	a
884162198	a
14119017	a
9611592	a
278675067	a
532106576	a
55270154	a
891939067	a
1015648470	a
73453284	a
918260414	s
874824648	a
344383201	a
115814293	a
393366696	a
247777298	a
191260790	a
528533814	a
16470155	a
254717728	a
305401656	a
108113382	a
22985983	a
295241173	a
16193222	a
583701682	a
240404311	a
80665498	a
384599204	a
840855092	a
274169209	a
393883502	a
82616321	a
469799575	a
820688616	a
209034604	a
729012937	a
758417659	a
515801805	a
29222724	a
559681926	a
602195336	a
292276441	a
1028507599	a
219255067	a
460768940	a
411332096	a
468328577	a
568726352	s
956749531	d
565507483	a
22867405	a
15496218	a
237499618	a
130600206	a
341743952	a
919594267	s
224698363	a
608123558	a
315554093	a
226865424	a
275090466	a
542547124	a
269399115	a
393555320	a
525893754	a
253571049	a
240400368	a
1103932508	s
330642646	a
19129405	a
511795023	a
391841136	a
1024383235	a
18430126	a
142035743	a
898989697	a
793020108	a
55432581	d
244075317	a
167975616	a
198846767	a
14442904	a
294017046	a
706993826	d
85158463	a
359390032	a
868696141	a
125212215	a
525174843	a
106635706	a
408649590	a
93913273	a
77314653	a
839389940	a
198367636	a
379552075	a
46369576	a
751720188	a
249918934	a
148815716	s
262878688	a
869853247	s
21223447	a
305083366	a
24278642	a
375953276	d
16301430	a
107892823	a
396319859	a
210942485	a
469852971	a
8960282	a
121595560	a
393375338	a
31451735	a
143195024	a
17800241	a
543005431	a
95853211	a
33122564	a
254166974	a
335899763	a
85641616	a
370093360	s
471968582	a
960192176	a
388466206	a
358343732	a
283194963	a
390765882	a
518259199	a
874065866	a
597478863	a
247931910	a
471647406	a
241993219	a
73507054	a
333817463	a
887315882	a
610244300	a
209394637	a
500862490	a
127493575	a
634763540	a
222069232	a
161759162	a
61239687	a
909762056	s
291261912	a
418979728	a
240954609	a
137394981	a
466414079	a
42382242	a
228748794	a
19578194	d
23929799	a
22833640	a
140940207	a
152210753	a
455911247	d
391542687	a
884687682	a
472376881	a
14749971	a
27366826	a
265967674	a
369157084	a
22960212	a
455110517	a
180250455	a
106036881	a
512416830	a
220786842	a
232710967	a
937630825	a
944856618	a
113052602	a
314478739	a
18817757	a
23336707	a
304683547	a
632265293	a
30389172	a
931745504	a
24781975	a
502026907	a
819300230	a
165178380	a
131039234	a
20131357	a
159244102	a
36539277	a
25086866	a
109905322	a
591238677	a
980860284	a
43637788	a
899746286	a
73052821	a
41524479	a
254482780	a
456524465	a
456828467	a
613431041	a
464780665	a
532608870	a
272323798	a
256352877	a
127312196	a
130233943	a
159157917	a
316226180	a
45920157	a
316797028	s
420209564	a
298906106	a
886933566	a
488691869	a
463038056	a
191702150	a
26494452	a
33897159	a
419124229	a
261782461	a
108295940	a
238160937	a
251629698	a
68550562	a
374909718	d
1002196748	a
222755185	a
972057146	a
841521409	a
362662987	s
338987538	a
16371402	a
140913383	a
780606572	a
282768121	s
58339695	a
108917731	a
910166419	s
501815999	a
849623616	a
225153590	a
261918509	a
449580318	a
354536012	a
606271920	a
479858253	a
570911945	s
496668868	a
546175650	a
269000185	a
66699099	a
430488181	a
108295368	a
16974191	a
519564141	a
911866622	s
749560568	a
769534388	a
302544162	a
29248219	a
75542932	a
13746352	a
407267967	a
262651385	a
601373678	a
13035572	a
39912879	a
165295614	a
181289232	a
109257314	a
139436188	a
227846467	a
254486575	a
62130122	a
333518962	a
299623009	a
67022077	a
97707280	a
259550411	a
194594663	a
39055432	a
105577088	a
151831014	a
755524418	a
107263317	a
372220338	a
60113766	a
493936558	a
590380472	a
30607239	d
50567379	a
31578981	a
539641222	a
331387911	a
466341337	a
493242776	a
476444278	a
905312258	a
766370845	a
70298833	a
210438604	a
16250268	d
100265957	d
82349024	a
42447494	a
401738353	a
486603770	a
105395016	a
542225427	a
51396258	a
90590607	a
295747011	a
313748579	a
552026856	a
305986265	a
15725483	a
762096368	a
19935490	a
161019625	a
858603284	a
28572975	a
466802134	a
158036755	a
29488514	a
544633465	a
190298721	a
28276769	a
844717986	a
439167521	a
433610047	a
718957124	a
256352051	a
27428093	a
353388367	a
343815379	s
320070077	a
493473540	a
43905631	a
36982750	a
40803277	a
49292910	a
352936692	a
32798152	a
622717480	a
470169542	a
632793529	a
563156632	d
265482139	a
113410319	a
350647665	a
212394814	a
109269283	a
919804596	a
31330849	a
20637300	a
104747576	a
18397517	a
16316116	a
75745828	a
22103093	d
16151630	a
116572895	a
360875754	a
42913132	a
232513056	a
48343186	a
788318180	a
301780464	a
538994116	a
162142979	a
351734714	a
244134525	a
776458279	a
252279330	a
563960431	s
519980318	a
457747555	a
473876215	a
606042176	a
347760837	a
58808978	a
350545056	a
1177050781	s
22276422	a
184877379	a
333185479	a
518495160	a
239277851	a
17607843	a
346998270	a
331286612	a
456636812	a
793058390	a
165225908	d
460271344	a
22946720	a
474557496	d
545694841	a
467820021	d
860629392	a
458464645	a
80605078	a
204746454	a
63219728	a
246294321	a
207999109	a
71860486	a
345277046	a
244167979	a
307316295	a
621357035	a
59074739	a
510764361	a
387121442	a
387121441	a
129940576	a
336557211	a
141682204	a
314180051	d
29656239	a
937335074	a
299891013	a
310732812	a
141272579	a
15599232	a
561542628	a
753817992	a
104850722	a
302084335	a
126123981	a
268032380	a
581948329	a
884145456	a
116705429	a
285854587	a
46471541	a
368526865	a
1002516703	a
233839000	a
19550464	a
365162987	a
1061589732	a
838761601	a
1081124467	a
343274406	a
365800155	s
923015443	a
551231691	a
268720619	a
16207747	a
623910467	a
262262797	a
143801036	a
22408563	a
352354464	a
506362822	a
169962449	a
373562841	a
276259814	a
621965125	a
50612572	a
171961219	a
193423081	a
334988425	a
93905163	a
362236377	a
266817581	a
519927975	a
73979755	a
43950343	a
139967033	a
264018245	a
193901250	d
16342307	d
516932366	a
835765591	a
531507610	a
334306198	a
64626238	a
11673252	a
15966478	a
280204623	a
37742070	a
469086226	d
16125207	a
26051298	a
299535458	a
493204063	a
62166162	a
386119224	a
20760167	a
591974753	a
488857621	a
437033837	a
245024532	a
572011637	a
149749239	a
460692486	a
24198971	a
620491243	a
744124262	a
18509968	a
16090877	a
271135380	a
17015148	a
1068408252	a
1060877521	a
25024876	a
243074074	a
982562420	a
528268497	a
422964814	a
518159107	a
239434535	a
309044316	a
385752451	a
230487852	a
894752646	a
125870710	a
535765658	a
235443172	a
510448370	a
443802827	a
528110943	a
419196821	a
253800877	a
214246330	a
253176751	a
809233507	a
27877543	a
606786789	a
135252488	a
24046168	a
388324834	a
23182066	a
773742121	a
498264891	a
983380458	a
260850340	a
41784334	a
713614896	a
43442691	a
346527361	a
173568455	a
1024111555	s
37620661	a
123928530	a
117776594	a
572917976	a
89637364	a
707484542	a
853213656	a
16753998	a
314492311	a
66811033	a
287403137	a
34503746	a
392567011	a
254507065	a
183534773	a
448027621	a
836818518	a
595691122	a
255734926	d
799031060	a
23197119	a
86121977	a
265232297	a
41609015	a
352353151	a
846059064	a
248755597	a
913951844	s
86537706	a
606937747	a
1104024750	d
272150198	a
479721101	a
413462888	a
55650291	a
267805363	a
268199928	a
168060622	a
288149863	a
168066279	a
396073130	a
431108753	a
108987996	a
88283718	a
737516880	a
320348004	a
206205266	a
266816911	a
43577172	a
211376535	a
17177304	a
970008283	a
24975816	a
82433521	a
134977717	a
35257944	a
83236466	a
826159820	a
62594204	a
338596197	a
935148624	a
549988471	a
77330799	a
278046883	a
225657415	a
365550618	a
555083189	a
28446049	d
390860128	a
135342346	d
19147690	a
58235191	a
724963236	s
636303971	a
33357659	a
45195138	a
45354177	a
54251487	a
333095339	a
239183740	a
147253779	a
574031104	a
18224096	a
348440381	a
476991301	a
19011620	a
52672955	a
17463843	a
252366885	a
822217298	a
257931669	a
221949585	a
213228857	a
278463923	a
193414964	a
65976132	a
988635354	a
59781077	a
770423912	a
616965985	a
402303178	a
17205449	a
260317702	a
28364222	a
751983488	a
736882602	a
553591290	a
636549171	a
119427515	s
783837	a
110682236	a
427396685	a
879208945	a
157879888	a
304475591	s
14975341	a
362853517	d
800875718	a
844488428	a
269628530	a
369783276	a
15978380	a
817954130	a
590156572	a
20293350	a
598868319	d
68242935	a
215337107	a
314530538	a
1022602218	s
245498894	a
747361998	a
315426075	a
21409928	a
31173062	a
970872955	s
296444137	a
9179432	a
770165821	a
46324671	a
125079195	s
29073978	a
15477558	a
607120590	a
830713651	a
22384198	a
174413779	a
41236515	a
16835496	a
19057939	a
459369009	a
760607137	d
474326680	a
953991390	a
395078496	a
360080281	a
339332488	a
116284082	a
228009172	a
911285730	a
244735864	a
234368533	a
23028980	a
870654146	a
47577353	a
22795268	a
140946908	a
478120631	a
192297468	a
84894018	a
818964066	d
514811905	a
356148743	a
18938660	a
32191282	a
179544333	a
602968627	a
22270108	a
508939440	a
550341878	a
22651121	a
452208082	d
30303989	a
106274105	a
799249993	a
21676618	a
33530715	a
399891983	a
26181859	a
366940481	a
26868545	a
15893365	a
400972999	a
14323035	a
916341685	a
31418681	a
49299604	a
459603992	a
228118184	a
729644534	a
97195659	a
549453636	a
40133635	a
196097669	a
354395951	a
56577211	a
109665342	a
24186973	a
18011970	a
1176950852	s
398167024	a
412770772	d
185211402	a
16930161	a
2059051	a
377363575	a
20707402	a
35591603	a
49115780	a
28648300	a
83758970	a
827590944	a
40638299	a
974990048	a
218204458	a
134413443	a
49751385	a
169818293	a
217945292	d
22177907	a
28861906	a
354469723	a
316244374	a
50885929	a
17490827	a
34627140	a
581610077	a
238727376	a
348715417	a
413685546	a
385839536	a
364105411	a
771758174	a
859026552	s
148150155	a
855832310	a
888278978	d
450614853	a
22837144	a
35166132	d
938112775	a
27438773	a
354701352	a
143409569	a
805489423	a
599319229	a
399098432	a
53187062	a
76831481	a
264824242	a
28243496	a
118116393	a
202766626	a
114155868	a
49135957	a
407095709	a
266633443	a
14800620	a
731998692	a
551230804	a
33681165	a
233007486	a
582983714	a
53937930	a
88634945	a
286181561	a
556184472	a
422821808	a
19825983	a
29342199	a
375088757	a
296970219	d
21541721	a
292672006	d
26666917	a
348589436	a
177075084	s
385064598	a
980395928	a
25487241	a
88087810	a
328608272	a
478877242	a
334680402	a
823100712	a
447972074	a
50979860	a
538819509	d
463028527	a
250633437	a
247744426	a
292435211	a
32820396	a
79444046	a
399014947	a
27285591	a
860700612	a
31298299	a
22231859	a
56811428	a
37328083	a
783797995	a
192079400	d
26183828	a
345091846	a
15369857	a
11392232	a
421955700	a
319175666	a
173630865	a
402035996	a
18072238	a
562768537	a
17242983	a
75277530	a
545550004	a
233855304	a
17125655	a
87773805	a
749429174	a
422187725	a
33608911	a
777894745	a
19263265	a
153367507	a
35168985	a
385758236	a
20535190	a
19100952	a
918434107	a
700089266	a
310968479	a
363591323	a
22231425	a
28334375	a
13858872	a
294523668	a
37236591	a
76065308	a
63493530	a
244643285	a
31245060	a
706976630	a
134924028	a
207794083	a
151306162	a
9857342	a
186559587	a
902384540	a
23560946	a
1059017791	a
413538090	a
30034424	a
21800491	a
363224568	a
78308439	d
273387066	a
22814964	a
459727193	a
153769041	a
20476945	a
15531152	a
15637877	a
358435079	a
19205801	a
12092162	a
33687900	a
471080820	d
347600978	a
56809304	a
242471721	a
184893446	a
874849128	a
896620998	s
542926492	s
602910095	a
384001498	a
320434007	a
20036969	a
601598020	a
389571055	a
68803674	a
21461359	a
107077800	a
634735866	a
243552849	a
483680451	a
48002904	a
251814342	a
906083088	d
874876988	a
251106916	a
278774816	a
18270658	a
270433665	a
556194812	a
228305093	d
277692559	a
478843480	a
252567843	a
527660528	a
240549464	a
489878580	d
118524879	a
501184164	a
22158717	d
101060411	a
49496412	a
436849896	a
607219986	a
109541148	a
564824664	a
196684839	a
19467126	a
30023111	a
26006095	a
844236642	a
245370629	a
430155231	a
250580605	a
273296083	a
111977908	a
425867297	a
349348457	a
345993851	a
532188281	a
233460999	a
344171908	a
1146537884	a
30199418	a
92589549	a
798590822	a
964828944	a
32517594	a
423187531	a
384970374	a
534612075	a
246942290	a
58872505	a
275482457	a
245806890	d
164161714	a
398455975	a
18853329	a
36047918	a
415805412	a
453502427	a
24009363	a
937746000	a
357505547	a
202053116	a
899139908	a
24422517	a
265328972	a
474416196	a
19031068	a
74935111	a
216802451	a
407715406	a
17012119	a
8740322	a
20373601	a
98470344	a
23209459	d
128683380	a
219860109	a
22815779	a
49018161	a
29756715	a
17027394	a
35359301	a
353106641	a
30063788	a
448031426	a
469495963	a
15317796	a
774367447	a
476146887	a
793484450	a
119990751	a
224428306	a
499656247	a
267736032	a
236496282	a
302226644	a
491540014	a
546661407	a
219867689	a
17602601	a
12425692	a
719059386	a
606678031	a
910743198	s
34990409	a
54204222	a
30328902	a
988619966	a
40432379	a
473565525	a
104600675	a
219812230	a
64829870	a
270357926	a
25406302	a
254667224	a
49594965	a
911929050	s
139569463	a
431781032	a
246194038	a
18107276	a
913402302	a
246981694	a
237471615	a
498014316	a
21894808	a
48997761	a
110203240	a
49703008	a
270826202	a
529352320	a
463096701	a
16157931	a
401476997	a
873721286	a
902883764	a
313878701	a
141217836	d
931330489	d
142050190	a
329288885	a
271180465	a
286958820	a
306886492	a
41942554	a
901621302	a
19733106	a
216831028	a
436318818	a
381678556	a
29501253	a
161756831	a
18344104	a
244554907	a
414328940	a
575182079	a
156497444	a
21266972	a
164205503	a
344113968	a
214615758	a
814531465	s
17910502	d
614542515	a
67480228	a
112472426	a
266622205	a
18088151	a
50686513	a
379082575	a
203464206	a
1160729336	s
584037528	a
136485046	a
20798128	a
461554316	a
126432251	a
167927318	a
998056832	a
16476358	a
426660753	a
525656191	a
18646108	a
861357480	a
733444400	a
21094888	a
227091695	a
25575496	a
798961051	a
185317258	a
319225412	a
289932971	a
232429268	a
431342987	a
885854486	a
62641742	d
533548566	a
333600023	a
65937980	a
877527739	a
925716440	a
315602483	a
17654763	a
268354958	a
472352576	a
286668728	a
827333528	a
472993819	a
19383891	a
24006034	a
128896742	a
739231674	a
582208504	d
37016566	a
45288197	a
849141942	d
942246512	s
568411443	a
44133782	a
54946515	a
761408928	a
16080558	a
14131017	a
912998978	d
372191440	a
432606898	a
26200762	a
162773358	a
392961456	a
272154847	a
963075973	a
569160639	a
260314188	a
560917486	a
257137215	a
628773709	a
317664462	a
122508689	a
62869804	a
760631569	a
17235172	a
259839167	a
329628740	a
174876185	a
24432147	a
42330362	a
65568744	a
869220552	a
591416051	d
863344962	a
937045699	a
274702007	a
170268437	a
85386603	a
281356337	a
353149516	a
377026131	a
132553024	a
40401325	a
273480903	a
488998195	a
331025368	a
24761276	a
118753296	a
320470251	d
617370736	a
497148394	a
232711488	a
989112409	a
116473390	a
91643237	a
493806448	s
250328909	d
557869750	a
291182510	a
1010207616	d
423899192	a
16385605	a
879209971	a
200713026	a
504909967	a
48068610	a
1064536860	a
874485889	a
898110674	a
884592512	a
373907009	a
421917647	a
195690943	a
288836057	a
784200500	a
972222458	a
48050455	a
23639816	a
845459328	a
387193389	a
615441111	a
37071272	a
21939486	a
857095831	a
425194213	a
710810552	a
627850271	a
286094270	a
59923206	a
307008684	a
473391368	a
333487056	a
240619680	a
571038703	a
972961	a
243537194	a
143555810	s
1017059185	a
39521730	a
1184307960	s
382081804	a
1039540398	a
717596269	d
486859753	a
589255646	a
430878717	d
351542633	d
479559565	a
1002215947	a
148251250	a
465283309	a
348119158	a
875404014	a
122946633	a
305440110	a
86741645	a
57692206	a
33229116	a
270442054	a
153536617	a
448862390	a
381563874	a
18781712	a
470872436	a
259044511	a
241358948	a
287060863	a
610018503	d
334186625	a
219178979	a
78433108	a
279931944	d
604338017	a
58348163	a
73938917	a
299172259	a
254673931	a
220730931	a
328661674	s
902304944	a
480647176	a
830047142	a
303457333	s
311183000	a
326478146	a
320209081	a
19117966	a
211530941	a
130644112	a
29918711	a
264429719	a
866788718	a
438011309	a
252448322	a
352798269	a
733814106	a
438015733	a
117906250	a
73006485	a
926162342	d
249597574	a
64043937	a
897638370	d
123385199	a
18071473	a
577092098	a
205864193	a
453857007	a
292624117	a
121253236	a
60505748	a
270714875	a
729156367	a
805313478	a
26011513	a
122216052	a
526613445	a
465086341	a
18135606	a
535395716	a
611638533	a
60932386	a
451848610	a
591750306	s
40772755	a
32451443	a
21547739	a
323991512	a
375678939	a
259391428	a
853615771	a
190173339	a
957635790	a
615002159	s
325479591	a
18594796	a
328700804	a
84017079	a
77956447	a
364582085	a
265222120	a
127811453	a
261189696	a
430552834	a
246154867	a
15563349	a
353842302	a
15924611	a
31570570	a
190057020	a
17537094	a
185008554	a
264234073	a
111023198	a
216174744	a
296974119	a
291329034	a
38224970	a
24743356	a
708953546	a
28091521	a
19678563	a
15161367	a
244460506	a
579318446	a
581493509	a
127295418	a
252768598	a
506716868	a
382373934	a
557849644	a
551119602	a
317293220	a
492409432	a
56114479	a
329542930	a
860988482	d
906437348	a
92108231	a
608877606	s
23416238	a
585871644	a
465638032	a
41429891	a
52730608	a
71023771	a
359356372	a
551890842	s
997244725	a
366493048	a
860783443	a
27314505	a
324662339	a
545884690	a
929359928	a
175297413	a
35749568	a
44241733	a
207832022	a
378229136	a
22059613	a
44428604	a
349289464	a
295467039	a
898645051	a
78505055	a
98414133	a
32279577	a
443099166	a
392111236	a
167881246	a
180842210	d
544466350	a
590320358	a
117708521	a
196418013	a
180808766	a
203764052	a
923790408	a
974508366	a
315209930	a
515660104	a
16972533	a
130926504	a
744863402	a
287118125	a
15708077	a
391918949	a
17544644	a
570642296	a
250390708	a
114909490	a
26456897	a
924673400	a
974482538	a
928344702	a
23625745	a
28412695	a
420477633	a
82905045	a
848825167	a
134505237	a
436910810	a
347518217	a
88684589	d
360821629	a
964386841	a
801473004	a
490582486	a
496667191	a
920470638	s
232680759	a
41911874	a
69058391	a
232631726	a
280874262	a
214544700	a
28230213	a
911892792	s
74442029	a
247543699	a
15480029	a
19653194	a
400844868	a
790860396	a
17473120	a
232695712	a
928604803	a
19205104	a
541288992	d
573842508	a
249878693	d
306229060	a
96564785	a
36308056	a
192762797	a
233491694	a
210346546	a
266134813	a
27968690	a
635080039	a
1077714110	s
247545443	a
548192054	a
753768888	d
182787885	a
726295806	a
850633633	a
543141592	a
58336355	a
449038793	a
462398924	a
897769452	d
246972619	a
46927914	a
35992705	a
159857793	a
15069354	a
163085169	a
371018232	a
365526678	a
112958938	a
239289341	a
55133244	a
17861902	a
944599748	a
353862074	a
267839045	a
324273372	a
205049288	a
457202617	a
283284818	a
465122106	a
187392892	a
233614483	a
31167189	a
142393919	a
1089637968	a
38296661	a
17215840	a
368569949	a
93011077	a
1187258569	s
152693867	a
937352066	a
17586383	a
776256895	a
517443921	a
372289032	a
912470581	s
246459553	a
63024292	a
25963857	a
277134175	s
124557613	a
277562532	a
36679068	a
304623677	a
47310348	a
17477924	a
22992995	a
50664506	a
212856161	a
792942738	a
485600114	a
707977364	a
605744935	a
7951782	a
82750524	a
20895618	a
9600532	a
501311613	a
633204038	d
1011148436	a
242639044	a
107497796	a
45374621	a
922606861	s
554562983	a
819648463	s
241986452	a
850140200	a
532715778	a
54873381	a
479847284	a
140896000	a
272027429	a
292531556	a
891479347	a
153080729	a
464037616	a
908911050	a
929626340	a
189873822	a
16279800	a
293450288	s
30672016	a
340399707	a
708826764	a
17056433	a
919182025	s
264512760	a
101851273	a
46786865	a
110542057	a
98976956	a
276712633	a
893856362	a
101864897	a
375016317	a
393484783	a
621285960	a
358908854	a
59774151	a
6230682	a
37874626	a
581861191	a
346648678	a
20395133	a
741233065	a
322868425	a
840542286	a
576110981	d
26077830	a
332168423	d
397671560	d
325585553	a
509034709	a
169723835	a
319052034	a
312711019	a
120151394	d
1180452398	s
257592414	a
136986466	a
345172499	a
376514922	a
295752951	a
165968425	a
532460861	a
624710097	a
347830727	a
540361805	a
948408139	d
454128282	d
49835769	a
562825537	a
124396391	a
74250663	a
283170696	d
7040672	a
10236052	a
265475703	a
523733696	a
187190043	a
603069068	a
284655008	a
388283804	a
19842910	a
381185686	a
53537623	a
601842087	a
123691627	a
114839435	a
352846093	a
859970408	a
564454278	a
283670546	a
562206893	s
1174988106	s
286038523	a
48992928	a
36432914	a
194897992	a
858912722	a
915432396	a
25712028	a
261395942	a
370406354	d
36292996	a
574914506	a
629093540	a
783780073	a
266761862	a
333904942	a
66033904	a
27230035	a
114924199	a
597332115	a
46369061	a
244352458	a
355233932	d
433841142	a
567289542	a
414579928	a
223991057	a
254670112	a
71369865	a
247156301	a
446581114	a
117378550	a
543851523	a
253420212	d
58459311	a
49373256	a
279606702	a
435958519	a
18388923	a
38076782	a
95643059	a
387286679	a
352824451	a
491820465	a
17975490	a
154995472	a
350018443	a
19091242	a
525463318	a
305239089	a
251905304	a
531850208	a
360190293	a
555150572	a
35820606	a
370678834	a
380693277	a
175400457	a
908027424	s
763177914	a
253085597	a
319835053	a
1027746450	s
392620644	a
715059638	a
104387631	a
636923629	a
142849467	a
6085962	a
600359134	a
741078132	a
195629331	a
331175585	a
344914170	a
131883835	a
25039208	a
19479214	a
464395251	a
420222900	a
28075616	a
953084143	a
118143600	a
21612042	a
200748897	a
340357514	s
68349969	a
23778397	a
254151768	a
443745743	a
532692047	a
351915465	a
23268382	a
776891058	a
312673439	a
76369912	a
524671386	a
383938684	a
60784980	a
44128693	a
504867242	a
51089691	a
22831555	a
736769514	a
155075447	a
307236325	a
49574275	a
136750723	a
320688699	a
860799978	a
136579149	a
229692653	a
860812783	a
1015046394	s
382043627	a
1007429570	s
776877061	a
17649291	a
250057361	a
513756512	a
769574514	a
36761616	a
48358197	a
370514821	a
20100147	a
27031487	a
821140190	a
583655128	a
25055134	a
81406397	a
45179808	a
317895703	a
342383391	a
239753422	a
49482369	a
825794462	a
50109743	a
15183764	a
436502521	a
398242782	a
526082924	a
1039696027	a
134382751	a
409274207	a
50349525	a
486938176	a
316645221	a
66785338	a
538018404	a
524709599	a
245799603	a
186462452	a
280212485	a
23519796	a
423705113	a
15332699	a
508331261	a
45674330	a
34537273	a
36637698	a
94987028	a
69485553	a
1061876466	a
605788175	a
290993730	a
935056110	a
245468463	a
535188957	a
225179626	a
469733391	d
764765221	a
856735832	a
133363094	a
412735319	a
409062401	a
391297332	a
257709028	a
366341888	a
859942417	d
54311364	a
304718190	a
287954375	a
21725361	a
403682688	a
969863311	s
333323053	a
972482622	a
597700715	a
233028649	a
738926276	a
41518874	a
16139744	a
331294082	a
373627519	a
158064102	a
23071508	a
98583251	a
835470062	a
466086296	a
337968352	a
378349913	a
215710466	d
20703804	a
44307706	a
247763060	a
293135033	a
325548125	d
241643591	a
245455157	a
137380559	a
